date,open,high,low,close,volume,n_bars,first_bar,last_bar,weekday,half_day,suspicious,move_pct
2017-02-20,2353.5000,2354.5000,2350.5000,2352.7500,37013,210,09:30,12:59,Monday,True,False,-0.0319
2017-02-21,2353.0000,2365.0000,2352.7500,2362.5000,1227434,390,09:30,15:59,Tuesday,False,False,0.4037
2017-02-22,2358.0000,2363.2500,2355.7500,2360.5000,1028082,390,09:30,15:59,Wednesday,False,False,0.1060
2017-02-23,2366.5000,2366.7500,2353.0000,2362.0000,1293509,390,09:30,15:59,Thursday,False,False,-0.1902
2017-02-24,2352.2500,2365.7500,2351.5000,2365.2500,1149874,390,09:30,15:59,Friday,False,False,0.5527
2017-02-27,2363.7500,2370.7500,2361.0000,2368.7500,832888,390,09:30,15:59,Monday,False,False,0.2115
2017-02-28,2364.5000,2367.0000,2357.5000,2362.5000,1202481,390,09:30,15:59,Tuesday,False,False,-0.0846
2017-03-01,2381.5000,2401.0000,2381.2500,2394.7500,1591724,390,09:30,15:59,Wednesday,False,False,0.5564
2017-03-02,2392.7500,2393.0000,2379.2500,2380.2500,1401495,390,09:30,15:59,Thursday,False,False,-0.5224
2017-03-03,2378.7500,2383.2500,2374.2500,2381.7500,1019505,390,09:30,15:59,Friday,False,False,0.1261
2017-03-06,2372.0000,2378.2500,2367.0000,2374.7500,1020519,390,09:30,15:59,Monday,False,False,0.1159
2017-03-07,2370.5000,2374.7500,2364.5000,2367.2500,1010869,390,09:30,15:59,Tuesday,False,False,-0.1371
2017-03-08,2370.0000,2373.0000,2360.7500,2362.5000,1083896,390,09:30,15:59,Wednesday,False,False,-0.3165
2017-03-09,2363.7500,2369.2500,2354.0000,2364.7500,1004936,390,09:30,15:59,Thursday,False,False,0.0423
2017-03-10,2376.5000,2377.2500,2362.2500,2373.0000,399090,390,09:30,15:59,Friday,False,False,-0.1473
2017-03-13,2369.2500,2372.0000,2365.5000,2371.0000,637327,390,09:30,15:59,Monday,False,False,0.0739
2017-03-14,2365.2500,2365.5000,2354.7500,2362.5000,1094579,390,09:30,15:59,Tuesday,False,False,-0.1163
2017-03-15,2368.7500,2387.7500,2365.7500,2382.0000,1108516,390,09:30,15:59,Wednesday,False,False,0.5594
2017-03-16,2383.7500,2384.5000,2373.5000,2377.7500,1104497,390,09:30,15:59,Thursday,False,False,-0.2517
2017-03-17,2380.5000,2382.2500,2372.7500,2373.0000,917669,390,09:30,15:59,Friday,False,False,-0.3151
2017-03-20,2372.7500,2376.0000,2365.5000,2370.0000,893655,390,09:30,15:59,Monday,False,False,-0.1159
2017-03-21,2377.2500,2378.7500,2338.0000,2340.0000,2305276,390,09:30,15:59,Tuesday,False,False,-1.5669
2017-03-22,2340.2500,2348.7500,2332.7500,2345.2500,1479151,390,09:30,15:59,Wednesday,False,False,0.2137
2017-03-23,2342.5000,2356.0000,2338.2500,2342.5000,1337600,390,09:30,15:59,Thursday,False,False,0.0000
2017-03-24,2346.2500,2352.7500,2331.7500,2341.7500,1351286,390,09:30,15:59,Friday,False,False,-0.1918
2017-03-27,2321.0000,2341.5000,2318.0000,2337.7500,1241494,390,09:30,15:59,Monday,False,False,0.7217
2017-03-28,2334.7500,2360.5000,2333.5000,2354.5000,1326170,390,09:30,15:59,Tuesday,False,False,0.8459
2017-03-29,2352.0000,2359.7500,2348.7500,2357.5000,937444,390,09:30,15:59,Wednesday,False,False,0.2338
2017-03-30,2356.0000,2366.7500,2354.0000,2364.5000,951224,390,09:30,15:59,Thursday,False,False,0.3608
2017-03-31,2360.5000,2366.7500,2358.2500,2358.5000,1218600,390,09:30,15:59,Friday,False,False,-0.0847
2017-04-03,2359.2500,2361.7500,2340.0000,2354.7500,1462656,390,09:30,15:59,Monday,False,False,-0.1907
2017-04-04,2350.7500,2357.0000,2346.5000,2356.2500,953625,390,09:30,15:59,Tuesday,False,False,0.2340
2017-04-05,2363.0000,2375.0000,2346.2500,2348.2500,1621684,390,09:30,15:59,Wednesday,False,False,-0.6242
2017-04-06,2350.5000,2361.2500,2345.0000,2354.5000,1241874,390,09:30,15:59,Thursday,False,False,0.1702
2017-04-07,2352.2500,2360.7500,2347.0000,2352.5000,1000449,390,09:30,15:59,Friday,False,False,0.0106
2017-04-10,2354.2500,2363.2500,2347.5000,2353.7500,1125933,390,09:30,15:59,Monday,False,False,-0.0212
2017-04-11,2349.0000,2351.7500,2333.2500,2350.2500,1580105,390,09:30,15:59,Tuesday,False,False,0.0532
2017-04-12,2347.0000,2349.5000,2337.5000,2341.0000,1207143,390,09:30,15:59,Wednesday,False,False,-0.2556
2017-04-13,2336.2500,2345.0000,2325.2500,2325.5000,1194539,390,09:30,15:59,Thursday,False,False,-0.4601
2017-04-17,2330.7500,2345.5000,2328.7500,2345.5000,780480,390,09:30,15:59,Monday,False,False,0.6328
2017-04-18,2336.7500,2344.5000,2330.2500,2338.2500,1116760,390,09:30,15:59,Tuesday,False,False,0.0642
2017-04-19,2345.0000,2349.2500,2331.2500,2334.5000,1012235,390,09:30,15:59,Wednesday,False,False,-0.4478
2017-04-20,2341.0000,2358.2500,2337.2500,2352.5000,1182632,390,09:30,15:59,Thursday,False,False,0.4912
2017-04-21,2352.2500,2353.0000,2340.5000,2345.2500,1012948,390,09:30,15:59,Friday,False,False,-0.2976
2017-04-24,2371.5000,2374.0000,2365.7500,2370.7500,1080437,390,09:30,15:59,Monday,False,False,-0.0316
2017-04-25,2378.5000,2389.2500,2377.5000,2385.0000,1022620,390,09:30,15:59,Tuesday,False,False,0.2733
2017-04-26,2384.7500,2394.7500,2382.5000,2383.5000,1235878,390,09:30,15:59,Wednesday,False,False,-0.0524
2017-04-27,2386.5000,2388.7500,2378.7500,2385.2500,878987,390,09:30,15:59,Thursday,False,False,-0.0524
2017-04-28,2388.0000,2388.2500,2378.2500,2380.2500,915589,390,09:30,15:59,Friday,False,False,-0.3245
2017-05-01,2386.0000,2390.7500,2380.7500,2385.5000,749962,390,09:30,15:59,Monday,False,False,-0.0210
2017-05-02,2387.5000,2388.7500,2381.7500,2386.7500,783083,390,09:30,15:59,Tuesday,False,False,-0.0314
2017-05-03,2381.5000,2386.0000,2375.5000,2383.5000,913738,390,09:30,15:59,Wednesday,False,False,0.0840
2017-05-04,2386.7500,2387.7500,2376.0000,2386.0000,1004753,390,09:30,15:59,Thursday,False,False,-0.0314
2017-05-05,2390.0000,2395.7500,2385.0000,2395.7500,850763,390,09:30,15:59,Friday,False,False,0.2406
2017-05-08,2395.7500,2397.7500,2389.7500,2395.0000,666893,390,09:30,15:59,Monday,False,False,-0.0313
2017-05-09,2397.7500,2400.0000,2388.7500,2392.7500,900525,390,09:30,15:59,Tuesday,False,False,-0.2085
2017-05-10,2391.7500,2396.7500,2389.2500,2396.5000,769066,390,09:30,15:59,Wednesday,False,False,0.1986
2017-05-11,2391.2500,2393.5000,2379.0000,2391.7500,1144481,390,09:30,15:59,Thursday,False,False,0.0209
2017-05-12,2388.5000,2389.7500,2384.2500,2387.7500,784580,390,09:30,15:59,Friday,False,False,-0.0314
2017-05-15,2392.5000,2402.2500,2392.2500,2400.2500,777517,390,09:30,15:59,Monday,False,False,0.3239
2017-05-16,2404.0000,2404.5000,2393.7500,2398.7500,843697,390,09:30,15:59,Tuesday,False,False,-0.2184
2017-05-17,2378.5000,2383.7500,2354.7500,2356.0000,2135050,390,09:30,15:59,Wednesday,False,False,-0.9460
2017-05-18,2354.2500,2375.0000,2351.5000,2364.7500,1825971,390,09:30,15:59,Thursday,False,False,0.4460
2017-05-19,2370.2500,2388.0000,2369.7500,2380.0000,1318779,390,09:30,15:59,Friday,False,False,0.4113
2017-05-22,2386.0000,2394.2500,2385.0000,2392.2500,865641,390,09:30,15:59,Monday,False,False,0.2619
2017-05-23,2396.5000,2399.5000,2392.0000,2397.5000,748727,390,09:30,15:59,Tuesday,False,False,0.0417
2017-05-24,2400.0000,2404.0000,2396.0000,2402.5000,778956,390,09:30,15:59,Wednesday,False,False,0.1042
2017-05-25,2408.5000,2417.7500,2406.0000,2413.7500,1030683,390,09:30,15:59,Thursday,False,False,0.2180
2017-05-26,2412.0000,2415.5000,2411.0000,2413.7500,625708,390,09:30,15:59,Friday,False,False,0.0726
2017-05-29,2416.5000,2417.0000,2414.2500,2414.2500,17555,206,09:30,12:59,Monday,True,False,-0.0931
2017-05-30,2409.7500,2414.5000,2408.0000,2411.7500,732432,390,09:30,15:59,Tuesday,False,False,0.0830
2017-05-31,2414.5000,2415.2500,2402.7500,2410.2500,1422555,390,09:30,15:59,Wednesday,False,False,-0.1760
2017-06-01,2415.7500,2429.7500,2412.7500,2429.5000,1105812,390,09:30,15:59,Thursday,False,False,0.5692
2017-06-02,2430.2500,2439.7500,2427.0000,2437.2500,1261364,390,09:30,15:59,Friday,False,False,0.2880
2017-06-05,2435.7500,2439.0000,2433.5000,2435.7500,698616,390,09:30,15:59,Monday,False,False,0.0000
2017-06-06,2429.0000,2435.7500,2427.0000,2428.7500,1019315,390,09:30,15:59,Tuesday,False,False,-0.0103
2017-06-07,2431.7500,2435.0000,2424.0000,2432.2500,1043597,390,09:30,15:59,Wednesday,False,False,0.0206
2017-06-08,2433.2500,2439.0000,2427.2500,2433.2500,859362,390,09:30,15:59,Thursday,False,False,0.0000
2017-06-09,2436.7500,2445.7500,2414.7500,2430.0000,780355,390,09:30,15:59,Friday,False,False,-0.2770
2017-06-12,2424.2500,2427.5000,2416.7500,2426.7500,1128141,390,09:30,15:59,Monday,False,False,0.1031
2017-06-13,2433.0000,2439.2500,2428.7500,2438.5000,928930,390,09:30,15:59,Tuesday,False,False,0.2261
2017-06-14,2441.5000,2442.0000,2425.7500,2435.5000,1147332,390,09:30,15:59,Wednesday,False,False,-0.2458
2017-06-15,2419.5000,2432.0000,2416.2500,2430.7500,1241958,390,09:30,15:59,Thursday,False,False,0.4650
2017-06-16,2431.7500,2432.5000,2420.2500,2430.5000,1015441,390,09:30,15:59,Friday,False,False,-0.0514
2017-06-19,2440.0000,2451.5000,2438.5000,2450.5000,940300,390,09:30,15:59,Monday,False,False,0.4303
2017-06-20,2446.2500,2446.7500,2434.0000,2434.5000,1070649,390,09:30,15:59,Tuesday,False,False,-0.4803
2017-06-21,2438.2500,2440.0000,2428.0000,2433.2500,1068038,390,09:30,15:59,Wednesday,False,False,-0.2051
2017-06-22,2433.5000,2439.0000,2430.0000,2432.0000,830288,390,09:30,15:59,Thursday,False,False,-0.0616
2017-06-23,2432.7500,2438.7500,2428.2500,2435.5000,975869,390,09:30,15:59,Friday,False,False,0.1130
2017-06-26,2442.2500,2447.5000,2434.0000,2436.2500,1060694,390,09:30,15:59,Monday,False,False,-0.2457
2017-06-27,2433.2500,2437.0000,2416.5000,2417.2500,1336105,390,09:30,15:59,Tuesday,False,False,-0.6576
2017-06-28,2428.0000,2440.5000,2425.5000,2438.0000,1145731,390,09:30,15:59,Wednesday,False,False,0.4119
2017-06-29,2439.7500,2440.5000,2402.2500,2417.0000,1992829,390,09:30,15:59,Thursday,False,False,-0.9325
2017-06-30,2425.5000,2429.7500,2418.5000,2420.5000,1183727,390,09:30,15:59,Friday,False,False,-0.2061
2017-07-03,2431.7500,2436.5000,2422.0000,2423.7500,609029,225,09:30,13:14,Monday,True,False,-0.3290
2017-07-04,2428.5000,2430.2500,2423.5000,2425.2500,35135,210,09:30,12:59,Tuesday,True,False,-0.1338
2017-07-05,2428.5000,2432.2500,2419.2500,2429.5000,898894,390,09:30,15:59,Wednesday,False,False,0.0412
2017-07-06,2420.7500,2422.2500,2405.2500,2408.0000,1263663,390,09:30,15:59,Thursday,False,False,-0.5267
2017-07-07,2413.7500,2425.0000,2412.0000,2422.7500,944578,390,09:30,15:59,Friday,False,False,0.3729
2017-07-10,2421.0000,2430.0000,2419.2500,2425.2500,653783,390,09:30,15:59,Monday,False,False,0.1755
2017-07-11,2423.2500,2427.2500,2410.2500,2423.2500,958151,390,09:30,15:59,Tuesday,False,False,0.0000
2017-07-12,2435.0000,2443.7500,2434.7500,2441.2500,832700,390,09:30,15:59,Wednesday,False,False,0.2567
2017-07-13,2441.7500,2447.0000,2439.0000,2445.2500,716606,390,09:30,15:59,Thursday,False,False,0.1433
2017-07-14,2445.7500,2461.2500,2444.2500,2456.7500,840209,390,09:30,15:59,Friday,False,False,0.4498
2017-07-17,2456.0000,2460.5000,2454.2500,2456.5000,661312,390,09:30,15:59,Monday,False,False,0.0204
2017-07-18,2452.0000,2458.5000,2448.0000,2458.0000,810872,390,09:30,15:59,Tuesday,False,False,0.2447
2017-07-19,2461.5000,2471.0000,2461.2500,2470.7500,729863,390,09:30,15:59,Wednesday,False,False,0.3758
2017-07-20,2474.0000,2475.2500,2465.5000,2471.5000,860299,390,09:30,15:59,Thursday,False,False,-0.1011
2017-07-21,2465.7500,2470.2500,2462.7500,2469.7500,814863,390,09:30,15:59,Friday,False,False,0.1622
2017-07-24,2469.0000,2470.5000,2463.5000,2469.0000,603583,390,09:30,15:59,Monday,False,False,0.0000
2017-07-25,2478.0000,2478.7500,2472.5000,2474.5000,820702,390,09:30,15:59,Tuesday,False,False,-0.1412
2017-07-26,2478.2500,2478.5000,2471.5000,2474.7500,728133,390,09:30,15:59,Wednesday,False,False,-0.1412
2017-07-27,2480.0000,2480.5000,2457.0000,2472.5000,1362664,390,09:30,15:59,Thursday,False,False,-0.3024
2017-07-28,2466.5000,2470.7500,2461.5000,2469.0000,830755,390,09:30,15:59,Friday,False,False,0.1014
2017-07-31,2474.0000,2475.0000,2465.2500,2467.5000,898316,390,09:30,15:59,Monday,False,False,-0.2627
2017-08-01,2474.5000,2475.0000,2468.0000,2473.0000,742027,390,09:30,15:59,Tuesday,False,False,-0.0606
2017-08-02,2474.7500,2475.7500,2463.2500,2474.0000,1086553,390,09:30,15:59,Wednesday,False,False,-0.0303
2017-08-03,2473.0000,2473.0000,2466.0000,2469.5000,805215,390,09:30,15:59,Thursday,False,False,-0.1415
2017-08-04,2474.7500,2477.7500,2469.2500,2473.7500,803632,390,09:30,15:59,Friday,False,False,-0.0404
2017-08-07,2474.2500,2478.2500,2473.0000,2477.7500,413088,390,09:30,15:59,Monday,False,False,0.1415
2017-08-08,2474.2500,2488.5000,2467.5000,2472.0000,1164957,390,09:30,15:59,Tuesday,False,False,-0.0909
2017-08-09,2463.5000,2472.0000,2459.2500,2471.0000,1106268,390,09:30,15:59,Wednesday,False,False,0.3044
2017-08-10,2461.2500,2463.0000,2435.7500,2436.5000,1861243,390,09:30,15:59,Thursday,False,False,-1.0056
2017-08-11,2438.7500,2446.5000,2436.0000,2439.7500,1139361,390,09:30,15:59,Friday,False,False,0.0410
2017-08-14,2454.2500,2466.5000,2454.0000,2463.5000,1131337,390,09:30,15:59,Monday,False,False,0.3769
2017-08-15,2468.2500,2468.5000,2460.0000,2463.5000,763164,390,09:30,15:59,Tuesday,False,False,-0.1924
2017-08-16,2469.5000,2474.0000,2462.5000,2467.2500,900395,390,09:30,15:59,Wednesday,False,False,-0.0911
2017-08-17,2460.5000,2464.0000,2428.7500,2429.2500,1835662,390,09:30,15:59,Thursday,False,False,-1.2701
2017-08-18,2426.5000,2439.5000,2419.5000,2424.2500,1659603,390,09:30,15:59,Friday,False,False,-0.0927
2017-08-21,2424.2500,2429.5000,2415.7500,2426.7500,1017362,390,09:30,15:59,Monday,False,False,0.1031
2017-08-22,2433.2500,2454.0000,2432.7500,2451.2500,1011777,390,09:30,15:59,Tuesday,False,False,0.7398
2017-08-23,2440.5000,2447.7500,2438.7500,2442.7500,878555,390,09:30,15:59,Wednesday,False,False,0.0922
2017-08-24,2447.5000,2449.0000,2434.5000,2437.5000,1113670,390,09:30,15:59,Thursday,False,False,-0.4086
2017-08-25,2446.2500,2453.5000,2441.0000,2442.5000,908760,390,09:30,15:59,Friday,False,False,-0.1533
2017-08-28,2448.2500,2449.2500,2438.0000,2443.2500,700789,390,09:30,15:59,Monday,False,False,-0.2042
2017-08-29,2428.2500,2448.5000,2426.2500,2445.2500,1104979,390,09:30,15:59,Tuesday,False,False,0.7001
2017-08-30,2444.7500,2459.7500,2442.7500,2456.7500,975542,390,09:30,15:59,Wednesday,False,False,0.4908
2017-08-31,2463.7500,2474.2500,2462.5000,2470.7500,1363748,390,09:30,15:59,Thursday,False,False,0.2841
2017-09-01,2475.5000,2479.7500,2473.0000,2475.0000,719432,390,09:30,15:59,Friday,False,False,-0.0202
2017-09-04,2465.7500,2469.0000,2464.5000,2468.0000,37615,210,09:30,12:59,Monday,True,False,0.0913
2017-09-05,2468.7500,2471.2500,2445.5000,2457.0000,1573292,390,09:30,15:59,Tuesday,False,False,-0.4759
2017-09-06,2464.7500,2469.0000,2458.2500,2465.2500,1092789,390,09:30,15:59,Wednesday,False,False,0.0203
2017-09-07,2468.5000,2468.7500,2459.5000,2464.7500,799651,390,09:30,15:59,Thursday,False,False,-0.1519
2017-09-08,2460.7500,2466.5000,2458.5000,2461.0000,403755,390,09:30,15:59,Friday,False,False,0.0102
2017-09-11,2474.5000,2487.0000,2474.0000,2485.5000,734897,390,09:30,15:59,Monday,False,False,0.4445
2017-09-12,2489.7500,2494.5000,2487.7500,2494.2500,780512,390,09:30,15:59,Tuesday,False,False,0.1807
2017-09-13,2490.5000,2495.5000,2489.2500,2495.2500,719133,390,09:30,15:59,Wednesday,False,False,0.1907
2017-09-14,2490.7500,2496.2500,2489.0000,2494.5000,804459,390,09:30,15:59,Thursday,False,False,0.1506
2017-09-15,2492.0000,2498.0000,2490.5000,2497.5000,921582,390,09:30,15:59,Friday,False,False,0.2207
2017-09-18,2501.0000,2506.0000,2497.7500,2502.2500,840947,390,09:30,15:59,Monday,False,False,0.0500
2017-09-19,2505.0000,2506.0000,2501.2500,2505.0000,741264,390,09:30,15:59,Tuesday,False,False,0.0000
2017-09-20,2506.0000,2507.2500,2494.0000,2506.0000,1023171,390,09:30,15:59,Wednesday,False,False,0.0000
2017-09-21,2503.7500,2504.5000,2496.5000,2499.0000,901651,390,09:30,15:59,Thursday,False,False,-0.1897
2017-09-22,2495.2500,2501.0000,2494.7500,2499.0000,708202,390,09:30,15:59,Friday,False,False,0.1503
2017-09-25,2495.7500,2500.0000,2485.0000,2494.2500,1230641,390,09:30,15:59,Monday,False,False,-0.0601
2017-09-26,2498.5000,2501.2500,2492.2500,2495.0000,888203,390,09:30,15:59,Tuesday,False,False,-0.1401
2017-09-27,2503.5000,2509.2500,2493.0000,2504.5000,1276649,390,09:30,15:59,Wednesday,False,False,0.0399
2017-09-28,2501.2500,2508.2500,2500.0000,2507.2500,859336,390,09:30,15:59,Thursday,False,False,0.2399
2017-09-29,2506.7500,2517.0000,2504.7500,2515.7500,1011916,390,09:30,15:59,Friday,False,False,0.3590
2017-10-02,2518.2500,2526.7500,2517.5000,2526.2500,866810,390,09:30,15:59,Monday,False,False,0.3177
2017-10-03,2527.7500,2532.5000,2525.7500,2531.7500,648258,390,09:30,15:59,Tuesday,False,False,0.1582
2017-10-04,2530.0000,2538.0000,2529.0000,2535.2500,747380,390,09:30,15:59,Wednesday,False,False,0.2075
2017-10-05,2538.5000,2550.0000,2537.2500,2549.5000,863274,390,09:30,15:59,Thursday,False,False,0.4333
2017-10-06,2544.2500,2547.5000,2541.5000,2546.7500,845150,390,09:30,15:59,Friday,False,False,0.0983
2017-10-09,2549.0000,2550.0000,2539.2500,2542.5000,546806,390,09:30,15:59,Monday,False,False,-0.2550
2017-10-10,2549.0000,2553.2500,2542.7500,2549.0000,949916,390,09:30,15:59,Tuesday,False,False,0.0000
2017-10-11,2548.0000,2553.2500,2546.0000,2553.2500,618929,390,09:30,15:59,Wednesday,False,False,0.2060
2017-10-12,2549.2500,2553.2500,2546.2500,2548.7500,753916,390,09:30,15:59,Thursday,False,False,-0.0196
2017-10-13,2554.0000,2555.5000,2550.2500,2552.0000,652166,390,09:30,15:59,Friday,False,False,-0.0783
2017-10-16,2554.7500,2557.7500,2550.7500,2555.5000,626513,390,09:30,15:59,Monday,False,False,0.0294
2017-10-17,2554.7500,2557.7500,2552.2500,2557.2500,559036,390,09:30,15:59,Tuesday,False,False,0.0979
2017-10-18,2561.5000,2562.0000,2557.2500,2559.5000,560413,390,09:30,15:59,Wednesday,False,False,-0.0781
2017-10-19,2550.2500,2560.5000,2545.2500,2560.5000,914670,390,09:30,15:59,Thursday,False,False,0.4019
2017-10-20,2569.0000,2573.2500,2566.0000,2572.7500,820181,390,09:30,15:59,Friday,False,False,0.1460
2017-10-23,2576.7500,2576.7500,2562.0000,2563.7500,933014,390,09:30,15:59,Monday,False,False,-0.5045
2017-10-24,2567.7500,2570.2500,2563.2500,2567.5000,773785,390,09:30,15:59,Tuesday,False,False,-0.0097
2017-10-25,2563.7500,2565.0000,2541.5000,2554.7500,1773931,390,09:30,15:59,Wednesday,False,False,-0.3510
2017-10-26,2561.7500,2565.0000,2557.2500,2557.5000,998623,390,09:30,15:59,Thursday,False,False,-0.1659
2017-10-27,2566.5000,2580.7500,2563.2500,2578.7500,1161173,390,09:30,15:59,Friday,False,False,0.4773
2017-10-30,2572.2500,2577.5000,2565.5000,2569.0000,926542,390,09:30,15:59,Monday,False,False,-0.1263
2017-10-31,2573.0000,2575.5000,2569.0000,2572.0000,824077,390,09:30,15:59,Tuesday,False,False,-0.0389
2017-11-01,2581.5000,2585.5000,2571.5000,2576.0000,991677,390,09:30,15:59,Wednesday,False,False,-0.2131
2017-11-02,2574.5000,2578.2500,2562.2500,2576.7500,1002916,390,09:30,15:59,Thursday,False,False,0.0874
2017-11-03,2578.2500,2585.5000,2573.5000,2585.0000,738183,390,09:30,15:59,Friday,False,False,0.2618
2017-11-06,2583.0000,2590.0000,2582.2500,2588.0000,590606,390,09:30,15:59,Monday,False,False,0.1936
2017-11-07,2589.7500,2593.5000,2580.7500,2587.2500,907283,390,09:30,15:59,Tuesday,False,False,-0.0965
2017-11-08,2584.5000,2592.5000,2581.5000,2591.5000,772365,390,09:30,15:59,Wednesday,False,False,0.2708
2017-11-09,2577.0000,2583.7500,2563.2500,2582.0000,1706210,390,09:30,15:59,Thursday,False,False,0.1940
2017-11-10,2577.0000,2581.7500,2573.0000,2580.2500,810694,390,09:30,15:59,Friday,False,False,0.1261
2017-11-13,2572.5000,2585.5000,2572.0000,2583.0000,721046,390,09:30,15:59,Monday,False,False,0.4082
2017-11-14,2573.5000,2578.2500,2564.2500,2577.0000,1270256,390,09:30,15:59,Tuesday,False,False,0.1360
2017-11-15,2566.2500,2571.5000,2555.5000,2563.7500,1392637,390,09:30,15:59,Wednesday,False,False,-0.0974
2017-11-16,2574.0000,2589.5000,2573.7500,2584.7500,1145068,390,09:30,15:59,Thursday,False,False,0.4176
2017-11-17,2580.7500,2583.2500,2576.2500,2577.7500,841249,390,09:30,15:59,Friday,False,False,-0.1162
2017-11-20,2580.0000,2584.0000,2577.0000,2581.5000,655283,390,09:30,15:59,Monday,False,False,0.0581
2017-11-21,2590.2500,2600.5000,2589.2500,2598.0000,796537,390,09:30,15:59,Tuesday,False,False,0.2992
2017-11-22,2598.2500,2599.7500,2593.7500,2595.5000,531462,390,09:30,15:59,Wednesday,False,False,-0.1058
2017-11-23,2596.7500,2597.2500,2595.5000,2597.0000,17594,209,09:30,12:59,Thursday,True,False,0.0096
2017-11-24,2600.5000,2603.0000,2599.2500,2601.5000,271799,225,09:30,13:14,Friday,True,False,0.0385
2017-11-27,2601.7500,2605.5000,2597.7500,2600.5000,634425,390,09:30,15:59,Monday,False,False,-0.0480
2017-11-28,2605.7500,2627.0000,2604.2500,2626.5000,1220609,390,09:30,15:59,Tuesday,False,False,0.7963
2017-11-29,2628.0000,2634.2500,2619.7500,2625.2500,1357961,390,09:30,15:59,Wednesday,False,False,-0.1046
2017-11-30,2635.2500,2658.5000,2634.5000,2646.7500,1814285,390,09:30,15:59,Thursday,False,False,0.4364
2017-12-01,2645.2500,2650.7500,2605.0000,2642.0000,1937446,390,09:30,15:59,Friday,False,False,-0.1229
2017-12-04,2660.2500,2665.2500,2638.2500,2638.5000,1309835,390,09:30,15:59,Monday,False,False,-0.8176
2017-12-05,2641.7500,2648.7500,2627.5000,2629.0000,936449,390,09:30,15:59,Tuesday,False,False,-0.4826
2017-12-06,2625.7500,2634.5000,2624.0000,2629.2500,750588,390,09:30,15:59,Wednesday,False,False,0.1333
2017-12-07,2627.7500,2641.2500,2626.2500,2637.5000,637689,390,09:30,15:59,Thursday,False,False,0.3710
2017-12-08,2646.7500,2652.2500,2644.0000,2651.7500,319024,390,09:30,15:59,Friday,False,False,0.1889
2017-12-11,2655.5000,2664.0000,2654.5000,2663.5000,529305,390,09:30,15:59,Monday,False,False,0.3013
2017-12-12,2665.5000,2673.0000,2663.2500,2667.5000,732065,390,09:30,15:59,Tuesday,False,False,0.0750
2017-12-13,2670.2500,2675.5000,2666.2500,2667.0000,798971,390,09:30,15:59,Wednesday,False,False,-0.1217
2017-12-14,2670.2500,2671.2500,2654.7500,2655.2500,959811,390,09:30,15:59,Thursday,False,False,-0.5617
2017-12-15,2666.7500,2682.7500,2666.0000,2677.5000,991574,390,09:30,15:59,Friday,False,False,0.4031
2017-12-18,2692.5000,2698.0000,2691.5000,2694.7500,769835,390,09:30,15:59,Monday,False,False,0.0836
2017-12-19,2697.2500,2697.5000,2683.0000,2684.2500,805713,390,09:30,15:59,Tuesday,False,False,-0.4820
2017-12-20,2694.5000,2695.5000,2679.0000,2682.7500,748846,390,09:30,15:59,Wednesday,False,False,-0.4361
2017-12-21,2689.2500,2696.0000,2684.7500,2688.2500,634089,390,09:30,15:59,Thursday,False,False,-0.0372
2017-12-22,2688.2500,2689.5000,2682.2500,2688.7500,452339,390,09:30,15:59,Friday,False,False,0.0186
2017-12-26,2685.5000,2688.2500,2684.2500,2687.0000,289712,390,09:30,15:59,Tuesday,False,False,0.0559
2017-12-27,2688.2500,2691.0000,2681.5000,2684.7500,489336,390,09:30,15:59,Wednesday,False,False,-0.1302
2017-12-28,2688.2500,2689.0000,2683.0000,2686.7500,406292,390,09:30,15:59,Thursday,False,False,-0.0558
2017-12-29,2693.7500,2694.0000,2674.2500,2677.5000,740822,390,09:30,15:59,Friday,False,False,-0.6032
2018-01-02,2687.0000,2696.0000,2681.7500,2695.7500,697102,390,09:30,15:59,Tuesday,False,False,0.3256
2018-01-03,2697.2500,2714.2500,2697.0000,2712.5000,874448,390,09:30,15:59,Wednesday,False,False,0.5654
2018-01-04,2719.2500,2729.0000,2718.2500,2724.0000,908056,390,09:30,15:59,Thursday,False,False,0.1747
2018-01-05,2732.2500,2743.0000,2726.5000,2741.2500,825564,390,09:30,15:59,Friday,False,False,0.3294
2018-01-08,2740.0000,2748.5000,2737.0000,2746.5000,647086,390,09:30,15:59,Monday,False,False,0.2372
2018-01-09,2751.0000,2760.0000,2748.0000,2753.0000,899275,390,09:30,15:59,Tuesday,False,False,0.0727
2018-01-10,2744.0000,2751.7500,2736.5000,2748.7500,925434,390,09:30,15:59,Wednesday,False,False,0.1731
2018-01-11,2754.2500,2768.5000,2752.7500,2768.2500,761234,390,09:30,15:59,Thursday,False,False,0.5083
2018-01-12,2771.2500,2788.7500,2770.0000,2786.5000,953986,390,09:30,15:59,Friday,False,False,0.5503
2018-01-15,2793.7500,2796.0000,2792.5000,2794.5000,38294,210,09:30,12:59,Monday,True,False,0.0268
2018-01-16,2800.7500,2808.5000,2769.2500,2777.7500,1483048,390,09:30,15:59,Tuesday,False,False,-0.8212
2018-01-17,2788.7500,2809.5000,2780.5000,2804.5000,1107925,390,09:30,15:59,Wednesday,False,False,0.5648
2018-01-18,2802.7500,2807.7500,2793.7500,2800.2500,919189,390,09:30,15:59,Thursday,False,False,-0.0892
2018-01-19,2806.0000,2812.7500,2799.5000,2812.5000,893780,390,09:30,15:59,Friday,False,False,0.2316
